,Date,User,Tweet,ID
10702,2022-12-24 19:18:58+00:00,Omenino_mar,"Minha infância e adolescência quase toda foi dentro dos escoteiros

(Fui lobinho por vários anos, escoteiro por vários anos, não cheguei a ser Sênior, pq era época de vestibular)",1606731173916549120
10703,2022-12-24 19:16:59+00:00,brunocapote,"@GabrielKustow Esse é o relógio do General, do Bolsonabo e dos alucinados que estão brincando de escoteiros na porta dos quartéis! 😂😂😂 VÃO PRA CASA, PORRA! https://t.co/RpVDpV7xit",1606730676430319616
10704,2022-12-24 19:14:56+00:00,tsromqnia,quero mudar a pack dbv mas nao acjo um icon azul bonito,1606730161382105090
10705,2022-12-24 18:30:59+00:00,bandidinhos,"Aprendi no escoteiro que “palavras convencem, mas o exemplo arrasta”. E você é um exemplo de vida.❤️",1606719098439831555
10706,2022-12-24 18:21:42+00:00,cassioipeia,"acho que bastante gente sabe mas fui escoteiro por bastante tempo.. fui monitor e sub-monitor da patrulha raposa, tenho um monte de lenço que troquei em acampamento regional ainda",1606716763604926465
10707,2022-12-24 17:29:57+00:00,ppentelhao,@AugustoNPistola Uma diversão tipo escoteiros de luxo pra umas 500 pessoas no máximo. Pra muitos idosos isso vai fazer muita falta quando acabar... muito mais divertido que clubes de dança... fica a dica Lula... clubes de escoteiros da terceira idade pelo país todo.,1606703742275014656
10708,2022-12-24 17:09:25+00:00,ilovemytrapsoul,Eu fui Sub-Monitor de uma patrulha de escoteiros quando tinha uns 12 anos,1606698575068647426
10709,2022-12-24 17:03:20+00:00,ricfurlan_,fui escoteiro por 1 mês…..sdds,1606697042775900160
10710,2022-12-24 17:03:05+00:00,zjmcarstairs,"já dirigi um trator sozinha, já ajudei no parto de uma porca, já participei dos desbravadores, já fui crente da assembleia etc",1606696981178552320
10711,2022-12-24 16:37:49+00:00,marcelotrgo,@exercitooficial Exército tá mais pra grupo escoteiro e olhe lá,1606690619119714304
10712,2022-12-24 16:37:36+00:00,robinhoodofilme,Já fui chefe de patrulha no movimento escoteiro ☠️,1606690567311736833
10713,2022-12-24 16:21:57+00:00,jornaldamanhajp,"Tradicional colônia de férias do Sesc oferecerá programação com o tema “Pequenos desbravadores: pelos quatro cantos do Brasil”. Leia aqui:

https://t.co/gWKPEfYTYZ",1606686627023167490
10714,2022-12-24 16:17:20+00:00,harrisonsanches,"já fui escoteiro (saudades)
e, acreditem se quiser, já fui evangélico. (Deus me libertou)",1606685466656477184
10715,2022-12-24 16:13:32+00:00,mcLencius,"é nada, esse ai é aquele bichinho do up que o escoteiro falava que existia ai o velho achava que ele era k.ozeiro mas na verdade ele existia e era um bichinho lendário que o velho do mal matador de animais procurava pra matar. esqueci o nome do bicho",1606684507544977412
10716,2022-12-24 16:02:41+00:00,agarraia,@FariaLimaElevat Manual do Escoteiro Mirim do Pato Donald,1606681777631858689
10717,2022-12-24 15:57:19+00:00,SolzinReborne,"@barbaracolherzi eu falo uma minha. Já fui Desbravador (um escoteiro só que crente), e ganhei a insígnia de DESBRAVADOR DO ANO, ou seja eu era o mais certinho e dedicado de todos os crentes dedicados e certinhos.",1606680430496858115
10718,2022-12-24 15:53:00+00:00,Luc4sN310,"Semi finalista olimpíada de história, 8 anos de dança, 8 de escotismo,vereador jovem 
2 ano de jiu-jitsu e uns 5 de vôlei",1606679343207305217
10719,2022-12-24 15:47:40+00:00,FlzrtJ,"@Ceni_Zer01 com uniforme dos escoteiros pedindo coisas pra doações, ai como a galera sempre teve mto respeito pelo escotismo, direto davam pra gente 🥹

é mto legal mesmooo",1606678002125144066
10720,2022-12-24 15:45:37+00:00,chibeatomico,Participei de um campeonato de natação pelos desbravadores da igreja adventista e fiquei em segundo,1606677484241489920
10721,2022-12-24 15:35:30+00:00,Cmde_Escoteiros,Aqui estão os 10 principais: https://t.co/lGDf5DE4W3,1606674940043972608
10722,2022-12-24 15:34:51+00:00,FlzrtJ,"@Ceni_Zer01 simm!! chegou uma época que eu ja poderia ter especialidades (aquelas coisinhas que voce coloca no braço), mas tive que sair pq entrei no inglês. Mas a coisa mais legal que eu participei foi do maior acampamento regional de escoteiros!! sinto sdds",1606674774637383683
10723,2022-12-24 15:34:32+00:00,Cmde_Escoteiros,"Desejamos a todos um Feliz Natal! 🎅

Obrigado por participar do nosso evento de natal!

🎁251 presentes foram coletados no total.",1606674695469899776
10724,2022-12-24 15:28:40+00:00,joaocotista,Eu fui desbravador e adventista por uns 4 anos aí na minha vida,1606673216751243265
10725,2022-12-24 15:17:08+00:00,Ceni_Zer01,@FlzrtJ eu achei demais! então vc tem tipo aquelas habilidades de fazer nó de escoteiro e coisas assim?^^,1606670316029333504
10726,2022-12-24 15:09:47+00:00,Antnio41088024,@Matoart @GrazielaPoli Para de se enganar esses são escoteiros antigamente exército de Caxias hoje exército de caixinha,1606668465833648130
10727,2022-12-24 15:07:52+00:00,Antnio41088024,"@_CSRibeiro_ @GrazielaPoli Não tenha essa esperança vai ser mais fácil sermos aniquilado, que socorrido por esses escoteiro STF rasga a constituição diariamente e ninguém se mexe, tem que chamar o Batman ou então sei lá quem",1606667982171676673
10728,2022-12-24 15:04:54+00:00,Antnio41088024,"@GrazielaPoli @RDoelinger Exército de escoteiro, antes exército de Caxias hoje exército de caixinha só servem para contribuir estradas aeroporto transporte de insumos mantimentos vacina e ajuda pra outros países STF rasga a constituição e os escoteiro só falam e posta merda são hoje conivente com ladrões",1606667236797976580
10729,2022-12-24 14:51:15+00:00,yowhowo,14. os escoteiros tmb cumpriram esse papel ai e me deram uma casa pra eu pertencer beijos pros escoteiros,1606663803860619265
10730,2022-12-24 14:35:44+00:00,kinglukexxxx,"sou completamente fragmentado

-fiz uns 8 meses de japonês e um semestre de tcheco 
-já fui escoteiro quando criança 
-fiz um curso de artes e pintei um quadro todinho",1606659899236155393
10731,2022-12-24 14:35:23+00:00,Biel_RaidenS,"eu sou o sortudo dos dados e o desbravador de histórias kkkkkkk

o @mepherus e o player azarado e o surtado

@Cortesilandias e a player que quer namorar todos os npc

e o @LittleVic_ e o player que toma nota de tudo possível",1606659809004093440
10732,2022-12-24 14:27:56+00:00,direitonoponto,"@ariellediasbr Exatamente o q eram antes de @jairbolsonaro ou seja:
N A D A . 

Creio q a Joice deve ter guardado muito dinheiro e contatos da campanha já FROTA, se não tiver guardado (e não guardou) muitos canivetinhos suíço na adolescência, será 1 puta pobre e sem escoteiros para ""brincar"".",1606657936058630145
10733,2022-12-24 14:25:04+00:00,LFSevera,@Belzebu___666 Que tistreza! Acabou o acampamento dos escoteiros da terceira idade! Vão ter que retornar a civilização,1606657214436999169
10734,2022-12-24 14:23:34+00:00,LFSevera,@lazarorosa25 Triste… acabou a excursão dos escoteiros da terceira idade…,1606656837058797568
10735,2022-12-24 13:56:27+00:00,rbz001,"Pelé sempre será  eterno! Pioneiro e desbravador do futebol arte, inspirando e fazendo escola.     https://t.co/TCP4nkuB2H",1606650010313101312
10736,2022-12-24 13:44:39+00:00,odercnat,fui escoteiro por uns 5 anos,1606647040792006660
10737,2022-12-24 13:07:19+00:00,BR0ONO,eu já fui escoteiro,1606637646050037760
10738,2022-12-24 13:05:49+00:00,RebecaJaques,Prometo que hoje não arrumo problema e não discuto com ninguém durante a ceia! Palavra de escoteiro ✋,1606637270462758912
10739,2022-12-24 12:47:21+00:00,WallyWest1987,Prefiro mil vezes o Superman escoteiro nos cinemas do que aquela aberração criada pelo Snyder.,1606632621064208390
10740,2022-12-24 12:31:01+00:00,gordostil,"WANDINHA CONTRA OS CONTOS DE FADAS: Referências, Escoteiros e Dragões na FAMÍLIA ADDAMS ORIGINAL #1 No vídeo de hoje, trago o primeiro REBOBINANDO da FAMÍLIA ADDAMS, analisando todas as referências e contextos dos episódios 1 e 2.

Link pra deixar seus c… https://t.co/aQXFwlnzJM https://t.co/f3qFSpDGWR",1606628510432378887
10741,2022-12-24 12:09:14+00:00,fehnatyzinhas2,@Severin40787805 @ComandanteMb nós temos um exercito de escoteiros? Por favor digam que não!,1606623029517238274
10742,2022-12-24 11:53:40+00:00,smt_silvinho,"Eu não quero acreditar que nosso país possa ser entregue nas mãos da oc! Será apior coisa a se fazer, e vai custar muito caro aos brasileiros do bem. Espero que no Brasil ainda encontramos desbravadores com punho de aço.",1606619113408925704
10743,2022-12-24 09:44:05+00:00,apropriakelly,"@CassianoDFarias Nunca criei raiz em lugar nenhum. Moro no mesmo lugar há 21 anos e mudaria de boa, principalmente para outra cidade. Talvez tenho o espírito desbravador mesmo.",1606586501986394112
10744,2022-12-24 07:43:51+00:00,Andrews_DBV,status de visita: 7 pessoas viram esse perfil https://t.co/esvVZmj6sb,1606556243992117249
10745,2022-12-24 05:46:19+00:00,AlanBrado42,Eu já fui escoteiro adventista,1606526665609338881
10746,2022-12-24 05:20:28+00:00,Mr_Machado,"@djanetz @AmarildoFranco1 E como bom escoteiro: ""Sempre alerta"".",1606520159841157120
10747,2022-12-24 03:54:06+00:00,CezarFerrez,"1)esses guardinhas escoteiros recrutas zero patetas galinhas pintadinhas MANÉS traíras lesa pátria, da maldita NOJO FFAA gen alm brig; ficaram nestes últimos 34 anos e até hoje, assistindo de CAMAROTE todas DESGRACEIRAS MARACATAIAS BOICOTES SABOTAGENS desmandos e CORRUPÇÕES GENE",1606498426463690752
10748,2022-12-24 03:31:21+00:00,thebengomes,Eu era escoteiro,1606492697841356800
10749,2022-12-24 03:28:12+00:00,MilitanteSofa,Eu era escoteiro,1606491906967572480
10750,2022-12-24 03:14:46+00:00,dizailaura,Eu já fui desbravadora e em 2010 eu fui pra um campori em Natal e fiquei 5 dias tomando banho em banheiros que eram feitos em lonas e dormindo em barraca,1606488526790750208
10751,2022-12-24 03:06:19+00:00,MayaraCansada,"@Dudu Eu era do clube de desbravadores, (os escoteiros da igreja adventista.)
Eu tinha várias insígnias de primeiro socorros, nós e amarras, usar bússola e mapa.

 Hj eu me perco amarrando cadarço.",1606486398508433409
10752,2022-12-24 03:00:38+00:00,krxt_vknn,@LenaLuci_ @spot_desenhador nao pode nem mais ser escoteiro e terrorista mais,1606484969160933377
10753,2022-12-24 03:00:22+00:00,MayaraCansada,"Eu era do clube de desbravadores. Os escoteiros da igreja adventista, que muitos consideram uma seita (e é mesmo).",1606484904723759104
10754,2022-12-24 02:52:22+00:00,SeMeVerMeAvise,"@Dudu Eu fui mórmon, escoteiro e fiz teatro",1606482889281048577
10755,2022-12-24 02:18:39+00:00,Celenissima,Feliz Natal a todo os Escoteiros do Mundo ! SAPSMP https://t.co/lKecaRX0QM,1606474406284468224
10756,2022-12-24 02:13:16+00:00,yowhowo,"4. escoteiros , planos de ultima hora e elogios",1606473049175478272
10757,2022-12-24 02:09:03+00:00,prixx_piu,Na boa? Melhor aprendermos táticas de sobrevivência. Tomar muito engov e rivotril. Se nada acontecer vai ser PHød@! Nem sei onde coloquei o Manual do Escoteiro Mirim… 😖😫,1606471989530693632
10758,2022-12-24 02:00:05+00:00,evaandroo,"@RelatosRift Não sei qual curiosidade não é real, mas eu queria uma thread sobre o melhor escoteiro de bandopolis e maior sex symbol do lol: teemo. https://t.co/6qKaFD1nvP",1606469733305434114
10759,2022-12-24 01:56:09+00:00,gabroeI,"@Saraquerenn Eu transformei o meu número que tenho há 10 anos no business. Deixei lá os grupos da faculdade, escoteiros e do trabalho. Daí comprei um chip novo, botei no whatsapp normal e passei o número só pra quem merece",1606468743764361220
10760,2022-12-24 01:55:00+00:00,yanecomenta,kkkkkkkkkkkkkkkkkkk parece a narceja do filme up! e o menino escoteiro é o cara,1606468452046315520
10761,2022-12-24 01:50:03+00:00,gabroeI,"Nessa época do ano que eu dou valor por ter criado um whatsapp business. Joguei todos grupos de trabalho pra lá, principalmente os dos escoteiros.
Me disseram que o pau ta comendo nuns 3. Não abro faz uma semana. Paz total.",1606467206463868934
10762,2022-12-24 01:41:42+00:00,Anagrando89,Que saudade de um acampamento dos escoteiros,1606465105494806529
10763,2022-12-24 01:09:56+00:00,JAYMENETO,"@rodgira Major,  alto comando? Não existe mais. Procure saber quem foi Gen Milton Tavares de Souza. Esse era  um General de Exército … hoje, com raras excessões,   parecem escoteiros. Mto triste",1606457110706937856
10764,2022-12-24 00:59:13+00:00,ReeisKauan,Desbravador de @joserjr e muito boaaaa,1606454412234440711
10765,2022-12-24 00:51:26+00:00,usernanamatos,já fui dos desbravadores ((meu maior arrependimento,1606452456350777350
10766,2022-12-24 00:46:25+00:00,Davidmiguelz1,"@pvddmalik @pedoca1914 Já tive 2 filho 20 ex cresceu barba, monocelha e ainda tou por fora do que é escoteiro",1606451194142101506
10767,2022-12-24 00:21:14+00:00,ttdamalik,"@pedoca1914 @Davidmiguelz1 quase 1 mês kkkk, mas enfim, era p flr as coisas q um escoteiro faz",1606444853516279810
10768,2022-12-24 00:10:37+00:00,2_LuckyYou,uma sinuquinha com a galera do escoteiro faz falta......,1606442183850135552
10769,2022-12-24 00:09:19+00:00,aguidamafes,Ajude um ESCOTEIRO a participar do JAMBOREE MUNDIAL-CÓREIA2023 https://t.co/dnIPlk2DDI https://t.co/dnIPlk2DDI,1606441855100616704
10770,2022-12-23 23:40:04+00:00,TheNewVillela,"7 - FKA twigs: CAPRISONGS

A atmosfera dele super jovial, noitada em new york com tom melancólico mas ao msm tempo desbravador da noite... a produção é absurda de boa,, toda vez q escuto percebo algo novo e nossa...ansioso pra próxima era https://t.co/0GVLc9mnfI",1606434496697585665
10771,2022-12-23 23:37:21+00:00,bxg027,@lucaserangel Verde mlk? Virou escoteiro?,1606433813730664449
10772,2022-12-23 23:31:01+00:00,biotoniko,vazou eu nos escoteiros meu deus que sabor ser melhor que todos os magros eles ficavam com odiooooo,1606432216757768195
10773,2022-12-23 23:20:03+00:00,marcosbreder,"#semprealerta dizem os escoteiros, mas vale também p/ os pais - principalmente com filhos adolescentes! Tem sempre alguém/ alguma empresa querendo a atenção (e energia) dos nossos jovens. #fiqueligado https://t.co/bHrHpSj8Qb",1606429458600448000
10774,2022-12-23 23:01:23+00:00,CassianoDFarias,"A pessoa cria raízes e mudar-se é como tentar plantar um cacto na tundra. Se a cidade for enorme e diversificada como o Rio, mesmo a mudança para um bairro mais afastado do original pode ser penoso quem não tiver um genuíno espírito desbravador, de penetra ou de arroz de festa.",1606424760426037249
10775,2022-12-23 22:35:01+00:00,mahzinhasnttss,se não fosse os dbv eu nem tava aq .,1606418125473333248
10776,2022-12-23 22:21:57+00:00,SouFael,"@giovaneee É que tu é bonzinho, todo escoteiro é bonzinho",1606414837969571842
10777,2022-12-23 21:57:12+00:00,perspectivas21,Aposto que este trainee de escoteiro que tem.o ulos parecido com para brisa de Jeep.1940 fugiu do serviço militar e agora fica de roupa camuflada. Aposto,1606408608207577088
10778,2022-12-23 20:55:49+00:00,ABelDeJour,"Vc usa pra alguma coisa todas os seus aprendizados de aventureiros e desbravador? Sim,: RPG.",1606393160556584961
10779,2022-12-23 20:42:48+00:00,lpalermo99,"Okay, pela primeira vez em muito tempo eu fiz minhas obrigações laborais impecavelmente e não coisas do escoteiro em horário comercial, vitória time!",1606389885186805775
10780,2022-12-23 20:34:49+00:00,HaAHHAHAhhAsoad,quase vi esse filme com minha ex mas a gente achou chato e colocamo outro agora nunca mais  vou dbv,1606387877541253138
10781,2022-12-23 20:33:16+00:00,cotnemaras,já fui escoteiro,1606387484828598272
10782,2022-12-23 20:27:57+00:00,mafagafovampiro,fui do movimento escoteiro por 5/6 anos e servi no exército por vontade própria numa cidadezinha minúscula a 400km de onde eu moro,1606386147474784258
10783,2022-12-23 20:21:03+00:00,narutjnha,"meu veterano que ta no pior grupo escoteiro de jf ! brinks. cuida de mim como se eu fosse um neném indefeso, sempre faz minhas vontades 😝 é um amigo tão carinhoso e cuidadoso, em breve vou arrumar uma xixa pra cuidar de você igual você cuida de todos. tô com sodadi ja te amo",1606384412710432770
10784,2022-12-23 20:16:14+00:00,Geegis,"Todos os personagens que eu já fui:

Ator, cantor, dançarino, escoteiro, evangélico, passista de frevo, instrumentista, comandante de banda marcial, atleta corredor, taekwondista, design, fotógrafo, modelo, professor de reforço...",1606383199357063168
10785,2022-12-23 20:15:54+00:00,olucastiago,fui escoteiro dos 15 aos 23 anos,1606383116679057410
10786,2022-12-23 20:15:35+00:00,eusoublock,"@AstralMundo Pesquisei no meu Manual do Escoteiro Mirim, e lá consta de que se trata de uma ""Gazela Saltitante"". Acertei, tia?",1606383034386812928
10787,2022-12-23 20:03:34+00:00,lucasovie,"@blogdosakamoto Pena que eu não consigo ler a matéria porque sou pobre. 
Disponibilizo aqui conteúdo GRATUITO para desbravadores do submundo do twitter que vêm xeretar essa caixinha de coments escondidos. 
RETUITEM MUITO 
https://t.co/4BMqbNaa6Z",1606380010117468171
10788,2022-12-23 19:41:44+00:00,klebermarttins,"@felipeneto @LulaOficial Bora Lula, escuta aí o escoteiro da porra toda",1606374516275515393
10789,2022-12-23 19:34:58+00:00,lunerws,o espírito de desbravador ainda habita fortemente em mim pq eu tenho muita vontade desses rolês de jogar bola e acampar e ficar na praia até de manhã conversando e se enfiar no meio do mato e e e e,1606372812964433932
10790,2022-12-23 18:31:44+00:00,Tricktor_21,"RedScary Especial de Natal

Vamos falar sobre o desaparecimento de Março Aurélio, o escoteiro que sumiu no Pico dos Marins

Sorteio de Subs por lá e para quem estiver no chat também!

Vou fechar o ano da @RedragonBR junto com o último RedScary do ano!

O conteúdo está IMPERDÍVEL https://t.co/y1wg9qvSAo",1606356900752363520
10791,2022-12-23 18:19:14+00:00,Jeffers01136207,"@Fiuzafirmao2 PF e PRF, serão os maiores grupos de Escoteiros, que eu já vi na minha vida, é isso!!!🤡",1606353756315975680
10792,2022-12-23 18:03:50+00:00,jgrdrigues,Já fui escoteiro e meu grupo já ficou entre os melhores num jogo regional,1606349877646168072
10793,2022-12-23 17:59:55+00:00,teemoters,"@WildRiftBR Meu campeão secreto é modelo, filantropo, escoteiro, requisitado e gosta muito de cogumelos",1606348894086074375
10794,2022-12-23 17:35:52+00:00,crf_fernandinha,sou tomado pelo anseio de um desbravador de conhecer porções de terras novas em sua presença 🥹,1606342843458473984
10795,2022-12-23 17:34:29+00:00,pdbatalha,BONUS: eu era escoteiro e sai pq não queria tomar a vacina de febre amarela,1606342494794518534
10796,2022-12-23 17:30:57+00:00,Romulo__C,"eu praticava tiro com arco, competia no judô e era escoteiro",1606341603530006528
10797,2022-12-23 16:56:26+00:00,morettodasuamae,"@tobarwzs hoje tem pagode dbv, com a Marlene",1606332918883827720
10798,2022-12-23 16:47:43+00:00,Rogeriathompson,"@carolborgesart Vc já ouviu o do escoteiro Pico dos Marins? E o Dr. Morte? Tem O praia dos ossos e Crime e castigo, Leila Cravo tbem gostei.",1606330723287175169
10799,2022-12-23 16:42:33+00:00,NatyGalindo8,COMO ASSIM O MESSI JÁ FOI DOS DESBRAVADORES??????? 😱,1606329422780530688
10800,2022-12-23 16:29:24+00:00,avematerdomini,@nuitssdete quando eu descobri que o papai noel nao existia eu me senti fora da matrix o desbravador da verdade,1606326113466204160
10801,2022-12-23 16:21:37+00:00,lucasovie,"@laurojardim vou nem tentar abrir porque sempre é matéria paga. Acho q o carro está c/ problema pq Carluxo fez cocô no banco de trás pelo que dizem por aí.
Minha resposta só aparece p/ seguidores ou p/ desbravadores do submundo do twitter
Para vocês, deixo um presente.
https://t.co/4BMqbMSyIp",1606324157985103874
10802,2022-12-23 16:18:58+00:00,fabianaa_lsilva,só sei sentir SAUDADE da vibe de um acampamento escoteiro,1606323487513026560
10803,2022-12-23 16:13:07+00:00,FarahReynaldo,"@Paullo_Gustavo Uma perguntinha : a polícia legislativa do senado tem jurisdição sobre cidadãos comuns? Se continuar assim, daqui a pouco até a Guarda Mirim e os Escoteiros vão prender pessoas.",1606322017992679427
10804,2022-12-23 16:06:52+00:00,lbbthecreator,@MaiDoMorumbi @KaoriFerrarista vou tentar dbv,1606320443903815680
10805,2022-12-23 14:53:06+00:00,is2rhy,"não sei como mas numa mesma rodinha de dança tava pessoal do escoteiro, os q eu estudei no ensino médio e os q eu estudei no fundamental",1606301878685351936
10806,2022-12-23 14:52:54+00:00,Leodor0,Cara quando eu te conheci no escoteiro eu pensei mano esse moleque não fala aí eu desisti por um tempo. Mas acho que a banda deixou a gente bem mais próximos e eu além de te achar bem funny hoje acho super fácil de falar contigo enfim evoluções (te adoro),1606301829037543425
10807,2022-12-23 14:48:44+00:00,khalidiex,"tô em Mondaí e acabei de passar no lugar q teve o último elo escoteiro, q saudade de fazer jangadagem",1606300779756691456
10808,2022-12-23 14:46:46+00:00,Leodor0,"Cara não consigo acreditar que hoje vc é uma das minhas melhores amigas da vida e eu passei ANOS no escoteiro sem nem falar com vc sério além de vc ser HILARIA vc é uma ouvinte ridiculamente boa, sempre tá interessada no que eu tenho pra falar e eu te amo",1606300285302775808
10809,2022-12-23 14:36:36+00:00,ariehoo,"Lista do melhor do que consumi esse ano

Filme: Tudo em todo lugar ao mesmo tempo
Série: Ted Lasso 
Animação: Rick &amp; Morty
Livro: Daisy Jones &amp; The Six
HQ: O Último Ronin 
Podcast: Pico dos Marins - O Caso do Escoteiro Marco Aurélio 

alterei algumas categorias",1606297727649710080
10810,2022-12-23 14:21:23+00:00,sadm_impaciente,@LeoCDamascena @naosalvo é um desbravador da internet kkkkk,1606293899147939841
10811,2022-12-23 14:08:42+00:00,plrobertojr,@hgbdstn @didipp a velhinha pediu ajuda pra atravessar a rua voce disse que nao era escoteiro Hugo Benon,1606290707815211011
10812,2022-12-23 13:15:50+00:00,elrafosaldanha,@AndreiaBolseiro E... Talvez em loja de escoteiro rs,1606277402614792194
10813,2022-12-23 13:11:38+00:00,JorgeArnaldoPi1,"@GuilhermeBoulos Isso é o Bolsonarismo 
Não enganaram ninguém.
O 4° Reich é um bando de escoteiros perto dessa gente.

Mas, os paulistas merecem.",1606276343120830465
10814,2022-12-23 13:06:49+00:00,JorgeArnaldoPi1,"@DCM_online Isso é o Bolsonarismo.
4° Reich é grupo de escoteiro perto dessa gente.",1606275134481780736
10815,2022-12-23 13:02:00+00:00,Escoteiros,Final de ano é momento de reencontro entre família e amigos para aproveitar bons momentos juntos e criar memórias pra toda a vida. Os Escoteiros do Brasil desejam a todos um Feliz Natal e um 2023 com muito Escotismo!  ❤⚜️,1606273920071454722
10816,2022-12-23 12:58:52+00:00,Carlosedusocial,"@AugustoNPistola Desbravador, guerreiro, não foge a luta, escolhido por Deus para uma missão, tratar a corrupção no Brasil e trazer um avivamento espiritual derrubando aqueles que estão enganando o povo e levantando aqueles que se colocarem na frente da batalha.",1606273131470917632
10817,2022-12-23 12:57:05+00:00,ManoelC76712180,@Rogerio_10000 Como no lema dos escoteiros; sempre atentos!🤔😏🤠🫡,1606272683024564225
10818,2022-12-23 12:49:37+00:00,benuron_,"se alguma vez tiver um filhx irei suportá-lo em tudo menos duas coisas:

- ser escuteiro/escoteiro
- estudar na lusófona",1606270806509572097
10819,2022-12-23 12:25:06+00:00,tantum_giu,"Fui escoteiro durante 8 anos. Isso me deu habilidades incríveis como: saber montar uma barraca em menos de 5 minutos e cozinhar macarrão dentro de sopa industrializada. Além disso, fui para o maior acampamento do Brasil que ocorreu em Barretos - SP. Uma época muito boa...",1606264634066862080
10820,2022-12-23 12:16:25+00:00,_sedror,me vesti e tô parecendo um escoteiro,1606262448159264768
10821,2022-12-23 12:10:59+00:00,analyvia_,"@TaylineChryst @DomResmungo @manotelli Sim né, eu falei zoando. Kkk pq parece um crossfit religioso no meio do mato, afinal são escoteiros religiosos.",1606261081067986945
10822,2022-12-23 11:37:37+00:00,Bomfim,"Eu fui “escoteiro” dos 10 aos 14, nessa mesma época eu tocava piano clássico (larguei com 19).
E dos 14 aos 15 eu toquei na Orquestra do Pão de Açúcar (foi qndo descobri q não sirvo pra tocar instrumento de sopro)",1606252685463896064
10823,2022-12-23 11:17:55+00:00,Andrews_DBV,seu perfil foi visto por 5 pessoas nas últimas 4 horas https://t.co/esvVZmj6sb,1606247726387281920
10824,2022-12-23 10:29:19+00:00,Andrews_DBV,"@DrPepperBlog @elonmusk Conseguiu verificado né safado, não esquece de nós! 😏",1606235496794841090
10825,2022-12-23 10:28:02+00:00,Andrews_DBV,@AndreJanonesAdv Se chutar o saco do Lula quebra os dentes do Janones!,1606235172629774339
10826,2022-12-23 10:26:05+00:00,Andrews_DBV,"@joicehasselmann @LulaOficial O amor venceu isso que importa, fazuely!",1606234684010029056
10827,2022-12-23 09:17:14+00:00,poploopsarts,"fiz parte do movimento escoteiro por 10 anos (e gostava, era muito divertido)",1606217357373984770
10828,2022-12-23 06:10:15+00:00,Claudio86396963,@viittorg_ Salve salve grande desbravador,1606170300017565697
10829,2022-12-23 03:20:09+00:00,TaylineChryst,@DomResmungo @analyvia_ @manotelli Não. Desbravadores é tipo de escotismo,1606127493475287041
10830,2022-12-23 03:19:46+00:00,TaylineChryst,"Eu amava o clube de Desbravadores, cê é louco.
Detesto a IASD, mas vou defender os dbv até o fim",1606127397006213120
10831,2022-12-23 02:48:38+00:00,KIDINMARVEL,"@SPlDERGWENZ ᅠ
  ⠀⠀⠀ combinado !  promessa  de  escoteiro !  [junta o dedinho mindinho com o dela.]  ei , então  você  faz  tudo  isso  e  não  quer  ser  reconhecida  e  nem  levar  os  créditos ?  uau !  a  senhorita  é  incrível !
ᅠ",1606119563833364480
10832,2022-12-23 02:20:02+00:00,Amik4elly,"o meu eu de janeiro nunca acreditaria que eu de dezembro iria reencontrar (em um acamp), alguém que conheci em 2019 (em um campori), e com essa mesma pessoa eu iria ter uma desilusão amorosa para fechar com chave de ouro o ano. socorro Deus?!",1606112365082189825
10833,2022-12-23 01:40:25+00:00,LordBaldIV,"@DNRGNMITA Concordo totalmente.
Al Capone era um escoteiro comparado com esse marginal.",1606102395351666689
10834,2022-12-23 01:35:54+00:00,RMarconatto,"O do meio é o Dr. João Ribeiro dos Santos, que da nome ao nosso Campo Escola Escoteiro do RS https://t.co/AXWVfLmrMO",1606101260075036672
10835,2022-12-23 01:27:40+00:00,rsmilenita,"Tô responsável pela especialidade de anime no escotismo né e assim, os lobinhos me mandando vídeo explicando anime, as divisões, como as histórias se desenvolvem eu infelizmente tô querendo muito umas cria",1606099185916186625
10836,2022-12-23 01:17:29+00:00,OswaldoAlves19,"@malacraiaoficia É o típico sujeito que nem a família aguenta em casa, então falam pra ele : Vai lá para as Manifestações se divertir. Isso para ele vira aventura de escoteiro mirim !",1606096624484089856
10837,2022-12-23 01:09:26+00:00,mrclmlt,Eu fui escoteiro e ganhei um troféu de mais preguiçoso do ano (mas não foge ao meu personagem atual ),1606094597368659968
10838,2022-12-22 23:40:50+00:00,VredoPitor,"Pra quem não é ( e talvez nunca tenha sido direito ) mais escoteiro, até que eu lido bem com mapas",1606072302323372033
10839,2022-12-22 23:27:10+00:00,_shitbela,TAFINHA A CONTA DELA SUSPENSA DBV,1606068862675320833
10840,2022-12-22 23:25:52+00:00,suzanidefaria,@RoSilva51823478 @Rconstantino Então quer dizer que o brasileiro não pode ir morar em outro país que está renegando a cidadania? Não concordo. O ser humano desde que o mundo é mundo viaja pelos 4 cantos da terra. Do descobrimento das América a ida a lua deixa claro o espírito desbravador dos humanos.,1606068535184302082
10841,2022-12-22 22:42:09+00:00,alexandrecanelo,Quando criança queria ser escoteiro https://t.co/phyxr6JDbY,1606057533331845121
10842,2022-12-22 22:01:17+00:00,dzrodrigues,"@TerraBrasilnot O Xandão deve estar rindo muito de td isso... ""Comissão Interamericana""... deve ter tanto poder de ação quanto a Associação dos Escoteiros do Cambuci...",1606047249171066882
10843,2022-12-22 21:33:28+00:00,Desbravahumor,Desbravador quando chega no seu primeiro Campori: https://t.co/g7rhVkG9p4,1606040246273056781
